time,code,price
2021-12-22 11:00:44 +0900 JST,FTHD,2900
2021-12-22 11:00:59 +0900 JST,FTHD,2911
2021-12-22 11:01:03 +0900 JST,FTHD,2919
2021-12-22 11:01:27 +0900 JST,FTHD,2934
2021-12-22 11:01:27 +0900 JST,FTHD,2949
2021-12-22 11:01:30 +0900 JST,FTHD,2955
2021-12-22 11:01:50 +0900 JST,FTHD,2967
2021-12-22 11:01:51 +0900 JST,FTHD,2970
2021-12-22 11:02:03 +0900 JST,FTHD,2966
2021-12-22 11:02:03 +0900 JST,FTHD,2967
2021-12-22 11:02:21 +0900 JST,FTHD,2977
2021-12-22 11:02:30 +0900 JST,FTHD,2966
2021-12-22 11:02:34 +0900 JST,FTHD,2977
2021-12-22 11:02:41 +0900 JST,FTHD,2964
2021-12-22 11:02:43 +0900 JST,FTHD,2952
2021-12-22 11:02:57 +0900 JST,FTHD,2962
2021-12-22 11:02:59 +0900 JST,FTHD,2949
2021-12-22 11:03:11 +0900 JST,FTHD,2936
2021-12-22 11:03:32 +0900 JST,FTHD,2941
2021-12-22 11:04:00 +0900 JST,FTHD,2953
2021-12-22 11:04:26 +0900 JST,FTHD,2938
2021-12-22 11:04:53 +0900 JST,FTHD,2952
2021-12-22 11:04:54 +0900 JST,FTHD,2957
2021-12-22 11:05:00 +0900 JST,FTHD,2963
2021-12-22 11:05:00 +0900 JST,FTHD,2976
2021-12-22 11:05:15 +0900 JST,FTHD,2979
2021-12-22 11:05:31 +0900 JST,FTHD,2973
2021-12-22 11:05:40 +0900 JST,FTHD,2987
2021-12-22 11:05:43 +0900 JST,FTHD,2979
2021-12-22 11:05:59 +0900 JST,FTHD,2987
2021-12-22 11:06:05 +0900 JST,FTHD,2990
2021-12-22 11:06:17 +0900 JST,FTHD,2992
2021-12-22 11:06:41 +0900 JST,FTHD,2985
2021-12-22 11:06:51 +0900 JST,FTHD,2986
2021-12-22 11:07:18 +0900 JST,FTHD,2972
2021-12-22 11:07:29 +0900 JST,FTHD,2986
2021-12-22 11:07:58 +0900 JST,FTHD,2974
2021-12-22 11:08:01 +0900 JST,FTHD,2982
2021-12-22 11:08:23 +0900 JST,FTHD,2976
2021-12-22 11:08:43 +0900 JST,FTHD,2977
2021-12-22 11:08:46 +0900 JST,FTHD,2975
2021-12-22 11:09:02 +0900 JST,FTHD,2975
2021-12-22 11:09:02 +0900 JST,FTHD,2975
2021-12-22 11:09:25 +0900 JST,FTHD,2969
2021-12-22 11:09:49 +0900 JST,FTHD,2956
2021-12-22 11:10:16 +0900 JST,FTHD,2945
2021-12-22 11:10:33 +0900 JST,FTHD,2940
2021-12-22 11:10:46 +0900 JST,FTHD,2936
2021-12-22 11:11:14 +0900 JST,FTHD,2937
2021-12-22 11:11:32 +0900 JST,FTHD,2922
2021-12-22 11:12:01 +0900 JST,FTHD,2923
2021-12-22 11:12:25 +0900 JST,FTHD,2938
2021-12-22 11:12:44 +0900 JST,FTHD,2937
2021-12-22 11:13:02 +0900 JST,FTHD,2941
2021-12-22 11:13:26 +0900 JST,FTHD,2944
2021-12-22 11:13:45 +0900 JST,FTHD,2953
2021-12-22 11:13:57 +0900 JST,FTHD,2947
2021-12-22 11:14:25 +0900 JST,FTHD,2948
2021-12-22 11:14:25 +0900 JST,FTHD,2936
2021-12-22 11:14:32 +0900 JST,FTHD,2947
2021-12-22 11:14:37 +0900 JST,FTHD,2958
2021-12-22 11:14:47 +0900 JST,FTHD,2963
2021-12-22 11:15:12 +0900 JST,FTHD,2950
2021-12-22 11:15:17 +0900 JST,FTHD,2946
2021-12-22 11:15:31 +0900 JST,FTHD,2951
2021-12-22 11:15:48 +0900 JST,FTHD,2950
2021-12-22 11:15:58 +0900 JST,FTHD,2948
2021-12-22 11:16:14 +0900 JST,FTHD,2962
2021-12-22 11:16:27 +0900 JST,FTHD,2969
2021-12-22 11:16:29 +0900 JST,FTHD,2958
2021-12-22 11:16:55 +0900 JST,FTHD,2949
2021-12-22 11:17:22 +0900 JST,FTHD,2947
2021-12-22 11:17:38 +0900 JST,FTHD,2962
2021-12-22 11:17:46 +0900 JST,FTHD,2967
2021-12-22 11:18:07 +0900 JST,FTHD,2966
2021-12-22 11:18:28 +0900 JST,FTHD,2980
2021-12-22 11:18:56 +0900 JST,FTHD,2986
2021-12-22 11:19:20 +0900 JST,FTHD,2982
2021-12-22 11:19:24 +0900 JST,FTHD,2988
2021-12-22 11:19:25 +0900 JST,FTHD,2995
2021-12-22 11:19:53 +0900 JST,FTHD,3009
2021-12-22 11:19:58 +0900 JST,FTHD,3015
2021-12-22 11:20:06 +0900 JST,FTHD,3005
2021-12-22 11:20:23 +0900 JST,FTHD,3005
2021-12-22 11:20:41 +0900 JST,FTHD,3002
2021-12-22 11:20:49 +0900 JST,FTHD,3014
2021-12-22 11:21:01 +0900 JST,FTHD,3010
2021-12-22 11:21:07 +0900 JST,FTHD,3021
2021-12-22 11:21:23 +0900 JST,FTHD,3006
2021-12-22 11:21:33 +0900 JST,FTHD,3002
2021-12-22 11:22:02 +0900 JST,FTHD,2998
2021-12-22 11:22:05 +0900 JST,FTHD,2994
2021-12-22 11:22:09 +0900 JST,FTHD,3006
2021-12-22 11:22:28 +0900 JST,FTHD,2991
2021-12-22 11:22:38 +0900 JST,FTHD,2981
2021-12-22 11:22:40 +0900 JST,FTHD,2983
2021-12-22 11:22:41 +0900 JST,FTHD,2985
2021-12-22 11:23:10 +0900 JST,FTHD,2975
2021-12-22 11:23:34 +0900 JST,FTHD,2967
2021-12-22 11:24:01 +0900 JST,FTHD,2980
2021-12-22 11:24:13 +0900 JST,FTHD,2970
2021-12-22 11:24:19 +0900 JST,FTHD,2960
2021-12-22 11:24:48 +0900 JST,FTHD,2974
2021-12-22 11:24:49 +0900 JST,FTHD,2973
2021-12-22 11:25:02 +0900 JST,FTHD,2984
2021-12-22 11:25:23 +0900 JST,FTHD,2990
2021-12-22 11:25:43 +0900 JST,FTHD,2981
2021-12-22 11:26:10 +0900 JST,FTHD,2971
2021-12-22 11:26:35 +0900 JST,FTHD,2977
2021-12-22 11:27:03 +0900 JST,FTHD,2987
2021-12-22 11:27:15 +0900 JST,FTHD,2983
2021-12-22 11:27:19 +0900 JST,FTHD,2976
2021-12-22 11:27:47 +0900 JST,FTHD,2977
2021-12-22 11:27:51 +0900 JST,FTHD,2974
2021-12-22 11:28:15 +0900 JST,FTHD,2963
2021-12-22 11:28:28 +0900 JST,FTHD,2962
2021-12-22 11:28:53 +0900 JST,FTHD,2947
2021-12-22 11:29:14 +0900 JST,FTHD,2940
2021-12-22 11:29:16 +0900 JST,FTHD,2946
2021-12-22 11:29:26 +0900 JST,FTHD,2945
2021-12-22 11:29:43 +0900 JST,FTHD,2936
2021-12-22 11:29:59 +0900 JST,FTHD,2941
2021-12-22 11:30:06 +0900 JST,FTHD,2943
2021-12-22 11:30:26 +0900 JST,FTHD,2955
2021-12-22 11:30:39 +0900 JST,FTHD,2945
2021-12-22 11:30:43 +0900 JST,FTHD,2937
2021-12-22 11:30:55 +0900 JST,FTHD,2929
2021-12-22 11:31:14 +0900 JST,FTHD,2920
2021-12-22 11:31:16 +0900 JST,FTHD,2926
2021-12-22 11:31:21 +0900 JST,FTHD,2913
2021-12-22 11:31:23 +0900 JST,FTHD,2925
2021-12-22 11:31:48 +0900 JST,FTHD,2911
2021-12-22 11:32:03 +0900 JST,FTHD,2926
2021-12-22 11:32:18 +0900 JST,FTHD,2925
2021-12-22 11:32:41 +0900 JST,FTHD,2924
2021-12-22 11:32:51 +0900 JST,FTHD,2921
2021-12-22 11:32:54 +0900 JST,FTHD,2911
2021-12-22 11:32:58 +0900 JST,FTHD,2915
2021-12-22 11:33:12 +0900 JST,FTHD,2925
2021-12-22 11:33:41 +0900 JST,FTHD,2934
2021-12-22 11:33:59 +0900 JST,FTHD,2923
2021-12-22 11:34:10 +0900 JST,FTHD,2918
2021-12-22 11:34:35 +0900 JST,FTHD,2914
2021-12-22 11:35:04 +0900 JST,FTHD,2900
2021-12-22 11:35:33 +0900 JST,FTHD,2885
2021-12-22 11:35:57 +0900 JST,FTHD,2875
2021-12-22 11:36:03 +0900 JST,FTHD,2867
2021-12-22 11:36:10 +0900 JST,FTHD,2858
2021-12-22 11:36:25 +0900 JST,FTHD,2858
2021-12-22 11:36:28 +0900 JST,FTHD,2869
2021-12-22 11:36:28 +0900 JST,FTHD,2867
2021-12-22 11:36:50 +0900 JST,FTHD,2879
2021-12-22 11:36:51 +0900 JST,FTHD,2885
2021-12-22 11:37:07 +0900 JST,FTHD,2871
2021-12-22 11:37:30 +0900 JST,FTHD,2863
2021-12-22 11:37:58 +0900 JST,FTHD,2858
2021-12-22 11:37:59 +0900 JST,FTHD,2851
2021-12-22 11:38:06 +0900 JST,FTHD,2845
2021-12-22 11:38:30 +0900 JST,FTHD,2852
2021-12-22 11:38:47 +0900 JST,FTHD,2867
2021-12-22 11:39:01 +0900 JST,FTHD,2855
2021-12-22 11:39:26 +0900 JST,FTHD,2853
2021-12-22 11:39:35 +0900 JST,FTHD,2845
2021-12-22 11:39:41 +0900 JST,FTHD,2842
2021-12-22 11:40:01 +0900 JST,FTHD,2828
2021-12-22 11:40:21 +0900 JST,FTHD,2824
2021-12-22 11:40:33 +0900 JST,FTHD,2827
2021-12-22 11:40:44 +0900 JST,FTHD,2827
2021-12-22 11:40:53 +0900 JST,FTHD,2832
2021-12-22 11:40:55 +0900 JST,FTHD,2834
2021-12-22 11:41:09 +0900 JST,FTHD,2834
2021-12-22 11:41:11 +0900 JST,FTHD,2836
2021-12-22 11:41:35 +0900 JST,FTHD,2823
2021-12-22 11:41:50 +0900 JST,FTHD,2838
2021-12-22 11:42:09 +0900 JST,FTHD,2831
2021-12-22 11:42:12 +0900 JST,FTHD,2846
2021-12-22 11:42:18 +0900 JST,FTHD,2852
2021-12-22 11:42:19 +0900 JST,FTHD,2841
2021-12-22 11:42:42 +0900 JST,FTHD,2848
2021-12-22 11:43:00 +0900 JST,FTHD,2840
2021-12-22 11:43:11 +0900 JST,FTHD,2833
2021-12-22 11:43:34 +0900 JST,FTHD,2840
2021-12-22 11:43:47 +0900 JST,FTHD,2825
2021-12-22 11:44:08 +0900 JST,FTHD,2835
2021-12-22 11:44:28 +0900 JST,FTHD,2830
2021-12-22 11:44:38 +0900 JST,FTHD,2819
2021-12-22 11:44:57 +0900 JST,FTHD,2821
2021-12-22 11:45:13 +0900 JST,FTHD,2822
2021-12-22 11:45:30 +0900 JST,FTHD,2820
2021-12-22 11:45:37 +0900 JST,FTHD,2832
2021-12-22 11:45:48 +0900 JST,FTHD,2837
2021-12-22 11:45:49 +0900 JST,FTHD,2834
2021-12-22 11:46:06 +0900 JST,FTHD,2824
2021-12-22 11:46:12 +0900 JST,FTHD,2831
2021-12-22 11:46:20 +0900 JST,FTHD,2824
2021-12-22 11:46:48 +0900 JST,FTHD,2810
2021-12-22 11:47:09 +0900 JST,FTHD,2812
2021-12-22 11:47:30 +0900 JST,FTHD,2811
2021-12-22 11:47:45 +0900 JST,FTHD,2798
2021-12-22 11:47:58 +0900 JST,FTHD,2812
2021-12-22 11:48:27 +0900 JST,FTHD,2813
2021-12-22 11:48:36 +0900 JST,FTHD,2822
2021-12-22 11:48:50 +0900 JST,FTHD,2824
2021-12-22 11:49:04 +0900 JST,FTHD,2817
2021-12-22 11:49:12 +0900 JST,FTHD,2816
2021-12-22 11:49:13 +0900 JST,FTHD,2808
2021-12-22 11:49:42 +0900 JST,FTHD,2801
2021-12-22 11:50:10 +0900 JST,FTHD,2806
2021-12-22 11:50:28 +0900 JST,FTHD,2798
2021-12-22 11:50:36 +0900 JST,FTHD,2785
2021-12-22 11:50:36 +0900 JST,FTHD,2776
2021-12-22 11:51:03 +0900 JST,FTHD,2771
2021-12-22 11:51:10 +0900 JST,FTHD,2763
2021-12-22 11:51:32 +0900 JST,FTHD,2777
2021-12-22 11:52:01 +0900 JST,FTHD,2779
2021-12-22 11:52:20 +0900 JST,FTHD,2771
2021-12-22 11:52:30 +0900 JST,FTHD,2756
2021-12-22 11:52:40 +0900 JST,FTHD,2766
2021-12-22 11:52:59 +0900 JST,FTHD,2756
2021-12-22 11:53:11 +0900 JST,FTHD,2754
2021-12-22 11:53:38 +0900 JST,FTHD,2752
2021-12-22 11:53:54 +0900 JST,FTHD,2746
2021-12-22 11:54:12 +0900 JST,FTHD,2760
2021-12-22 11:54:37 +0900 JST,FTHD,2756
2021-12-22 11:55:05 +0900 JST,FTHD,2762
2021-12-22 11:55:24 +0900 JST,FTHD,2773
2021-12-22 11:55:34 +0900 JST,FTHD,2776
2021-12-22 11:55:50 +0900 JST,FTHD,2787
2021-12-22 11:56:09 +0900 JST,FTHD,2793
2021-12-22 11:56:32 +0900 JST,FTHD,2781
2021-12-22 11:56:48 +0900 JST,FTHD,2777
2021-12-22 11:57:05 +0900 JST,FTHD,2774
2021-12-22 11:57:13 +0900 JST,FTHD,2760
2021-12-22 11:57:29 +0900 JST,FTHD,2761
2021-12-22 11:57:49 +0900 JST,FTHD,2751
2021-12-22 11:58:04 +0900 JST,FTHD,2741
2021-12-22 11:58:27 +0900 JST,FTHD,2745
2021-12-22 11:58:30 +0900 JST,FTHD,2746
2021-12-22 11:58:45 +0900 JST,FTHD,2736
2021-12-22 11:59:01 +0900 JST,FTHD,2740
2021-12-22 11:59:07 +0900 JST,FTHD,2726
2021-12-22 11:59:10 +0900 JST,FTHD,2741
2021-12-22 11:59:21 +0900 JST,FTHD,2732
2021-12-22 11:59:24 +0900 JST,FTHD,2746
2021-12-22 11:59:35 +0900 JST,FTHD,2750
2021-12-22 12:00:01 +0900 JST,FTHD,2762
2021-12-22 12:00:23 +0900 JST,FTHD,2761
2021-12-22 12:00:30 +0900 JST,FTHD,2759
2021-12-22 12:00:48 +0900 JST,FTHD,2754
2021-12-22 12:00:59 +0900 JST,FTHD,2753
2021-12-22 12:01:14 +0900 JST,FTHD,2766
2021-12-22 12:01:23 +0900 JST,FTHD,2756
2021-12-22 12:01:47 +0900 JST,FTHD,2744
2021-12-22 12:01:56 +0900 JST,FTHD,2729
2021-12-22 12:02:05 +0900 JST,FTHD,2738
2021-12-22 12:02:25 +0900 JST,FTHD,2743
2021-12-22 12:02:38 +0900 JST,FTHD,2736
2021-12-22 12:02:39 +0900 JST,FTHD,2744
2021-12-22 12:02:53 +0900 JST,FTHD,2752
2021-12-22 12:03:08 +0900 JST,FTHD,2741
2021-12-22 12:03:30 +0900 JST,FTHD,2740
2021-12-22 12:03:45 +0900 JST,FTHD,2739
2021-12-22 12:04:07 +0900 JST,FTHD,2733
2021-12-22 12:04:07 +0900 JST,FTHD,2723
2021-12-22 12:04:27 +0900 JST,FTHD,2712
2021-12-22 12:04:31 +0900 JST,FTHD,2703
2021-12-22 12:04:42 +0900 JST,FTHD,2712
2021-12-22 12:04:58 +0900 JST,FTHD,2709
2021-12-22 12:05:14 +0900 JST,FTHD,2694
2021-12-22 12:05:21 +0900 JST,FTHD,2708
2021-12-22 12:05:31 +0900 JST,FTHD,2700
2021-12-22 12:05:51 +0900 JST,FTHD,2689
2021-12-22 12:06:13 +0900 JST,FTHD,2700
2021-12-22 12:06:13 +0900 JST,FTHD,2715
2021-12-22 12:06:26 +0900 JST,FTHD,2729
2021-12-22 12:06:41 +0900 JST,FTHD,2726
2021-12-22 12:07:07 +0900 JST,FTHD,2727
2021-12-22 12:07:29 +0900 JST,FTHD,2737
2021-12-22 12:07:48 +0900 JST,FTHD,2738
2021-12-22 12:07:59 +0900 JST,FTHD,2733
2021-12-22 12:08:19 +0900 JST,FTHD,2721
2021-12-22 12:08:29 +0900 JST,FTHD,2712
2021-12-22 12:08:31 +0900 JST,FTHD,2698
2021-12-22 12:08:42 +0900 JST,FTHD,2686
2021-12-22 12:09:08 +0900 JST,FTHD,2683
2021-12-22 12:09:09 +0900 JST,FTHD,2687
2021-12-22 12:09:14 +0900 JST,FTHD,2678
2021-12-22 12:09:16 +0900 JST,FTHD,2676
2021-12-22 12:09:43 +0900 JST,FTHD,2662
2021-12-22 12:09:58 +0900 JST,FTHD,2664
2021-12-22 12:10:12 +0900 JST,FTHD,2663
2021-12-22 12:10:12 +0900 JST,FTHD,2665
2021-12-22 12:10:14 +0900 JST,FTHD,2673
2021-12-22 12:10:26 +0900 JST,FTHD,2661
2021-12-22 12:10:37 +0900 JST,FTHD,2669
2021-12-22 12:10:47 +0900 JST,FTHD,2683
2021-12-22 12:11:00 +0900 JST,FTHD,2691
2021-12-22 12:11:22 +0900 JST,FTHD,2699
2021-12-22 12:11:50 +0900 JST,FTHD,2701
2021-12-22 12:12:15 +0900 JST,FTHD,2696
2021-12-22 12:12:21 +0900 JST,FTHD,2707
2021-12-22 12:12:49 +0900 JST,FTHD,2713
2021-12-22 12:12:59 +0900 JST,FTHD,2700
2021-12-22 12:13:07 +0900 JST,FTHD,2710
2021-12-22 12:13:26 +0900 JST,FTHD,2710
2021-12-22 12:13:50 +0900 JST,FTHD,2698
2021-12-22 12:14:15 +0900 JST,FTHD,2712
2021-12-22 12:14:40 +0900 JST,FTHD,2718
2021-12-22 12:15:06 +0900 JST,FTHD,2733
2021-12-22 12:15:14 +0900 JST,FTHD,2744
2021-12-22 12:15:37 +0900 JST,FTHD,2738
2021-12-22 12:15:55 +0900 JST,FTHD,2741
2021-12-22 12:16:14 +0900 JST,FTHD,2747
2021-12-22 12:16:32 +0900 JST,FTHD,2742
2021-12-22 12:16:58 +0900 JST,FTHD,2736
2021-12-22 12:16:58 +0900 JST,FTHD,2730
2021-12-22 12:17:18 +0900 JST,FTHD,2740
2021-12-22 12:17:43 +0900 JST,FTHD,2727
2021-12-22 12:17:44 +0900 JST,FTHD,2731
2021-12-22 12:18:10 +0900 JST,FTHD,2739
2021-12-22 12:18:27 +0900 JST,FTHD,2731
2021-12-22 12:18:53 +0900 JST,FTHD,2720
2021-12-22 12:19:14 +0900 JST,FTHD,2714
2021-12-22 12:19:16 +0900 JST,FTHD,2717
2021-12-22 12:19:35 +0900 JST,FTHD,2724
2021-12-22 12:19:40 +0900 JST,FTHD,2725
2021-12-22 12:20:09 +0900 JST,FTHD,2721
2021-12-22 12:20:37 +0900 JST,FTHD,2723
2021-12-22 12:20:46 +0900 JST,FTHD,2723
2021-12-22 12:21:10 +0900 JST,FTHD,2712
2021-12-22 12:21:15 +0900 JST,FTHD,2707
2021-12-22 12:21:15 +0900 JST,FTHD,2698
2021-12-22 12:21:27 +0900 JST,FTHD,2691
2021-12-22 12:21:47 +0900 JST,FTHD,2677
2021-12-22 12:21:51 +0900 JST,FTHD,2682
2021-12-22 12:21:52 +0900 JST,FTHD,2691
2021-12-22 12:22:16 +0900 JST,FTHD,2688
2021-12-22 12:22:42 +0900 JST,FTHD,2679
2021-12-22 12:22:52 +0900 JST,FTHD,2670
2021-12-22 12:22:56 +0900 JST,FTHD,2657
2021-12-22 12:23:06 +0900 JST,FTHD,2644
2021-12-22 12:23:15 +0900 JST,FTHD,2630
2021-12-22 12:23:42 +0900 JST,FTHD,2632
2021-12-22 12:23:54 +0900 JST,FTHD,2627
2021-12-22 12:24:09 +0900 JST,FTHD,2622
2021-12-22 12:24:28 +0900 JST,FTHD,2615
2021-12-22 12:24:47 +0900 JST,FTHD,2623
2021-12-22 12:25:04 +0900 JST,FTHD,2611
2021-12-22 12:25:29 +0900 JST,FTHD,2615
2021-12-22 12:25:42 +0900 JST,FTHD,2628
2021-12-22 12:26:02 +0900 JST,FTHD,2639
2021-12-22 12:26:23 +0900 JST,FTHD,2650
2021-12-22 12:26:29 +0900 JST,FTHD,2635
2021-12-22 12:26:54 +0900 JST,FTHD,2621
2021-12-22 12:26:56 +0900 JST,FTHD,2618
2021-12-22 12:27:11 +0900 JST,FTHD,2623
2021-12-22 12:27:32 +0900 JST,FTHD,2625
2021-12-22 12:27:55 +0900 JST,FTHD,2614
2021-12-22 12:28:02 +0900 JST,FTHD,2624
2021-12-22 12:28:21 +0900 JST,FTHD,2627
2021-12-22 12:28:31 +0900 JST,FTHD,2626
2021-12-22 12:28:38 +0900 JST,FTHD,2620
2021-12-22 12:28:48 +0900 JST,FTHD,2625
2021-12-22 12:28:49 +0900 JST,FTHD,2615
2021-12-22 12:28:55 +0900 JST,FTHD,2623
2021-12-22 12:29:01 +0900 JST,FTHD,2622
2021-12-22 12:29:12 +0900 JST,FTHD,2619
2021-12-22 12:29:19 +0900 JST,FTHD,2626
2021-12-22 12:29:36 +0900 JST,FTHD,2624
2021-12-22 12:30:01 +0900 JST,FTHD,2612
2021-12-22 12:30:06 +0900 JST,FTHD,2599
2021-12-22 12:30:20 +0900 JST,FTHD,2591
2021-12-22 12:30:49 +0900 JST,FTHD,2581
2021-12-22 12:31:06 +0900 JST,FTHD,2595
2021-12-22 12:31:13 +0900 JST,FTHD,2595
2021-12-22 12:31:39 +0900 JST,FTHD,2594
2021-12-22 12:31:58 +0900 JST,FTHD,2604
2021-12-22 12:32:19 +0900 JST,FTHD,2589
2021-12-22 12:32:21 +0900 JST,FTHD,2579
2021-12-22 12:32:21 +0900 JST,FTHD,2574
2021-12-22 12:32:45 +0900 JST,FTHD,2567
2021-12-22 12:32:48 +0900 JST,FTHD,2563
2021-12-22 12:33:06 +0900 JST,FTHD,2574
2021-12-22 12:33:21 +0900 JST,FTHD,2563
2021-12-22 12:33:48 +0900 JST,FTHD,2577
2021-12-22 12:34:05 +0900 JST,FTHD,2588
2021-12-22 12:34:32 +0900 JST,FTHD,2599
2021-12-22 12:35:01 +0900 JST,FTHD,2594
2021-12-22 12:35:02 +0900 JST,FTHD,2592
2021-12-22 12:35:29 +0900 JST,FTHD,2604
2021-12-22 12:35:41 +0900 JST,FTHD,2614
2021-12-22 12:36:09 +0900 JST,FTHD,2619
2021-12-22 12:36:16 +0900 JST,FTHD,2605
2021-12-22 12:36:33 +0900 JST,FTHD,2610
2021-12-22 12:36:42 +0900 JST,FTHD,2620
2021-12-22 12:37:04 +0900 JST,FTHD,2635
2021-12-22 12:37:28 +0900 JST,FTHD,2626
2021-12-22 12:37:49 +0900 JST,FTHD,2620
2021-12-22 12:37:53 +0900 JST,FTHD,2621
2021-12-22 12:38:08 +0900 JST,FTHD,2607
2021-12-22 12:38:37 +0900 JST,FTHD,2615
2021-12-22 12:39:02 +0900 JST,FTHD,2609
2021-12-22 12:39:03 +0900 JST,FTHD,2617
2021-12-22 12:39:04 +0900 JST,FTHD,2605
2021-12-22 12:39:16 +0900 JST,FTHD,2609
2021-12-22 12:39:34 +0900 JST,FTHD,2606
2021-12-22 12:40:03 +0900 JST,FTHD,2602
2021-12-22 12:40:14 +0900 JST,FTHD,2606
2021-12-22 12:40:27 +0900 JST,FTHD,2599
2021-12-22 12:40:29 +0900 JST,FTHD,2603
2021-12-22 12:40:35 +0900 JST,FTHD,2591
2021-12-22 12:40:54 +0900 JST,FTHD,2599
2021-12-22 12:41:02 +0900 JST,FTHD,2591
2021-12-22 12:41:05 +0900 JST,FTHD,2603
2021-12-22 12:41:18 +0900 JST,FTHD,2614
2021-12-22 12:41:37 +0900 JST,FTHD,2620
2021-12-22 12:42:04 +0900 JST,FTHD,2628
2021-12-22 12:42:23 +0900 JST,FTHD,2627
2021-12-22 12:42:52 +0900 JST,FTHD,2629
2021-12-22 12:43:05 +0900 JST,FTHD,2614
2021-12-22 12:43:15 +0900 JST,FTHD,2611
2021-12-22 12:43:41 +0900 JST,FTHD,2605
2021-12-22 12:43:53 +0900 JST,FTHD,2609
2021-12-22 12:44:19 +0900 JST,FTHD,2610
2021-12-22 12:44:19 +0900 JST,FTHD,2606
2021-12-22 12:44:47 +0900 JST,FTHD,2591
2021-12-22 12:44:59 +0900 JST,FTHD,2604
2021-12-22 12:45:18 +0900 JST,FTHD,2612
2021-12-22 12:45:44 +0900 JST,FTHD,2610
2021-12-22 12:46:03 +0900 JST,FTHD,2611
2021-12-22 12:46:28 +0900 JST,FTHD,2618
2021-12-22 12:46:42 +0900 JST,FTHD,2612
2021-12-22 12:46:56 +0900 JST,FTHD,2616
2021-12-22 12:47:09 +0900 JST,FTHD,2607
2021-12-22 12:47:26 +0900 JST,FTHD,2607
2021-12-22 12:47:53 +0900 JST,FTHD,2603
2021-12-22 12:48:15 +0900 JST,FTHD,2615
2021-12-22 12:48:25 +0900 JST,FTHD,2622
2021-12-22 12:48:36 +0900 JST,FTHD,2624
2021-12-22 12:49:05 +0900 JST,FTHD,2634
2021-12-22 12:49:32 +0900 JST,FTHD,2634
2021-12-22 12:49:38 +0900 JST,FTHD,2621
2021-12-22 12:49:50 +0900 JST,FTHD,2632
2021-12-22 12:50:16 +0900 JST,FTHD,2620
2021-12-22 12:50:24 +0900 JST,FTHD,2613
2021-12-22 12:50:33 +0900 JST,FTHD,2620
2021-12-22 12:50:44 +0900 JST,FTHD,2605
2021-12-22 12:51:11 +0900 JST,FTHD,2595
2021-12-22 12:51:27 +0900 JST,FTHD,2601
2021-12-22 12:51:56 +0900 JST,FTHD,2611
2021-12-22 12:52:25 +0900 JST,FTHD,2601
2021-12-22 12:52:42 +0900 JST,FTHD,2609
2021-12-22 12:52:54 +0900 JST,FTHD,2600
2021-12-22 12:53:14 +0900 JST,FTHD,2605
2021-12-22 12:53:22 +0900 JST,FTHD,2594
2021-12-22 12:53:33 +0900 JST,FTHD,2598
2021-12-22 12:53:34 +0900 JST,FTHD,2601
2021-12-22 12:54:01 +0900 JST,FTHD,2595
2021-12-22 12:54:08 +0900 JST,FTHD,2596
2021-12-22 12:54:25 +0900 JST,FTHD,2585
2021-12-22 12:54:54 +0900 JST,FTHD,2583
2021-12-22 12:54:58 +0900 JST,FTHD,2595
2021-12-22 12:55:06 +0900 JST,FTHD,2589
2021-12-22 12:55:17 +0900 JST,FTHD,2591
2021-12-22 12:55:40 +0900 JST,FTHD,2605
2021-12-22 12:55:55 +0900 JST,FTHD,2597
2021-12-22 12:56:22 +0900 JST,FTHD,2586
2021-12-22 12:56:24 +0900 JST,FTHD,2600
2021-12-22 12:56:52 +0900 JST,FTHD,2611
2021-12-22 12:57:00 +0900 JST,FTHD,2612
2021-12-22 12:57:24 +0900 JST,FTHD,2618
2021-12-22 12:57:52 +0900 JST,FTHD,2629
2021-12-22 12:58:10 +0900 JST,FTHD,2637
2021-12-22 12:58:39 +0900 JST,FTHD,2631
2021-12-22 12:58:55 +0900 JST,FTHD,2638
2021-12-22 12:59:01 +0900 JST,FTHD,2629
2021-12-22 12:59:11 +0900 JST,FTHD,2641
2021-12-22 12:59:27 +0900 JST,FTHD,2644
2021-12-22 12:59:33 +0900 JST,FTHD,2638
2021-12-22 12:59:55 +0900 JST,FTHD,2629
2021-12-22 12:59:55 +0900 JST,FTHD,2614
2021-12-22 13:00:02 +0900 JST,FTHD,2614
2021-12-22 13:00:21 +0900 JST,FTHD,2608
2021-12-22 13:00:29 +0900 JST,FTHD,2605
2021-12-22 13:00:50 +0900 JST,FTHD,2605
2021-12-22 13:00:52 +0900 JST,FTHD,2590
2021-12-22 13:01:01 +0900 JST,FTHD,2582
2021-12-22 13:01:08 +0900 JST,FTHD,2591
2021-12-22 13:01:16 +0900 JST,FTHD,2599
2021-12-22 13:01:23 +0900 JST,FTHD,2605
2021-12-22 13:01:40 +0900 JST,FTHD,2602
2021-12-22 13:02:07 +0900 JST,FTHD,2617
2021-12-22 13:02:23 +0900 JST,FTHD,2625
2021-12-22 13:02:49 +0900 JST,FTHD,2617
2021-12-22 13:02:50 +0900 JST,FTHD,2620
2021-12-22 13:03:11 +0900 JST,FTHD,2629
2021-12-22 13:03:15 +0900 JST,FTHD,2630
2021-12-22 13:03:27 +0900 JST,FTHD,2638
2021-12-22 13:03:47 +0900 JST,FTHD,2636
